customer_id,age,gender,country,city_tier,tenure_months,recency_days,frequency,monetary_eur,avg_order_value,app_sessions_30d,pages_per_session,wishlist_items,email_open_rate,category_diversity,preferred_category,channel,return_rate,discount_usage_ratio,complained,churn
ZC002189,52.0,Female,USA,Tier 2,25,91,2,220.73,110.36,2,7.3,2,0.709,2,Beauty,Online,0.628,0.249,0,1
ZC002190,37.0,Female,France,Tier 2,15,72,3,59.17,19.72,1,1.9,3,0.492,1,Beauty,Mixed,0.164,0.648,1,0
ZC002191,39.0,Female,Mexico,Tier 1,12,121,1,59.56,59.56,0,8.7,2,0.207,3,Beauty,Store,0.155,0.28,0,0
ZC002192,23.0,Female,Other,Tier 1,11,46,3,279.01,93.0,6,8.2,5,0.207,1,Women,Store,0.353,0.171,0,1
ZC002193,22.0,Female,Mexico,Tier 1,60,58,5,366.82,73.36,5,6.4,3,0.366,6,Kids,Store,0.367,0.248,1,0
ZC002194,32.0,Male,Other,Tier 1,4,122,1,63.76,63.76,1,3.3,2,0.257,8,Women,Store,0.331,0.54,0,1
ZC002195,34.0,Male,Germany,Tier 1,39,14,5,514.51,102.9,7,1.0,1,0.262,2,Men,Mixed,0.706,0.728,0,0
ZC002196,16.0,Female,Other,Tier 3,16,199,1,62.59,62.59,1,6.7,2,0.517,3,Women,Mixed,0.434,0.199,0,1
ZC002197,30.0,Female,UK,Tier 2,9,111,1,75.39,75.39,1,2.3,3,0.764,7,TRF,Online,0.471,0.107,1,0
ZC002198,32.0,Male,Other,Tier 1,14,33,1,87.25,87.25,3,8.2,4,0.411,7,Men,Store,0.268,0.231,0,0
ZC002199,30.0,Female,Other,Tier 2,41,126,5,683.9,136.78,1,1.7,3,0.421,7,Women,Online,0.27,0.252,0,1
ZC002200,24.0,Male,Italy,Tier 1,42,17,1,31.43,31.43,7,2.7,4,0.492,5,Women,Store,0.263,0.389,0,0
ZC002201,27.0,Male,UK,Tier 2,9,176,1,59.05,59.05,3,7.6,3,0.543,7,Men,Online,0.722,0.123,0,1
ZC002202,30.0,Female,USA,Tier 3,25,6,1,73.69,73.69,6,4.1,4,0.398,7,Kids,Mixed,0.062,0.18,0,0
ZC002203,33.0,Female,USA,Tier 1,24,13,1,63.85,63.85,7,3.4,3,0.34,4,Women,Store,0.092,0.142,0,0
ZC002204,38.0,Female,Spain,Tier 3,16,26,1,75.06,75.06,2,6.0,4,0.157,8,Women,Store,0.229,0.142,0,0
ZC002205,43.0,Female,Spain,Tier 1,27,28,1,88.61,88.61,10,7.5,3,0.201,7,Home,Store,0.208,0.457,0,0
ZC002206,29.0,Female,UK,Tier 2,31,78,4,227.47,56.87,2,2.0,5,0.6,8,Women,Mixed,0.304,0.556,0,1
ZC002207,27.0,Male,Spain,Tier 3,8,119,1,84.73,84.73,2,4.1,2,0.224,5,Men,Online,0.187,0.31,0,0
ZC002208,36.0,Female,Other,Tier 2,4,8,1,70.6,70.6,6,2.8,2,0.629,3,Women,Mixed,0.291,0.162,0,0
ZC002209,38.0,Female,Germany,Tier 1,7,185,1,111.83,111.83,2,8.6,7,0.538,1,Women,Mixed,0.614,0.526,0,1
ZC002210,28.0,Female,Other,Tier 1,14,91,3,276.64,92.21,0,1.0,2,0.527,4,Men,Mixed,0.233,0.16,0,0
ZC002211,40.0,Female,UK,Tier 1,16,251,2,151.36,75.68,1,3.8,4,0.455,7,Home,Online,0.228,0.178,0,1
ZC002212,42.0,Female,USA,Tier 1,33,56,4,327.38,81.84,8,4.6,4,0.425,1,Women,Online,0.545,0.725,0,1
ZC002213,45.0,Female,USA,Tier 1,18,201,3,79.27,26.42,1,2.2,2,0.516,4,Women,Mixed,0.591,0.152,0,1
ZC002214,50.0,Female,Other,Tier 1,14,268,3,85.58,28.53,2,6.4,4,0.28,8,Beauty,Mixed,0.478,0.494,0,1
ZC002215,23.0,Male,Spain,Tier 2,4,28,1,99.48,99.48,5,3.8,5,0.713,3,Women,Store,0.507,0.471,0,0
ZC002216,32.0,Female,Italy,Tier 1,40,25,4,298.25,74.56,5,6.2,5,0.538,7,Men,Online,0.169,0.231,0,0
ZC002217,32.0,Female,USA,Tier 1,9,44,3,332.76,110.92,3,9.0,4,0.536,8,Home,Store,0.181,0.16,0,0
ZC002218,31.0,Male,USA,Tier 2,42,40,4,402.65,100.66,10,1.5,5,0.543,1,TRF,Store,0.147,0.053,0,0
ZC002219,26.0,Male,Spain,Tier 1,13,76,1,48.8,48.8,1,1.0,3,0.271,1,Home,Store,0.486,0.207,0,0
ZC002220,17.0,Male,UK,Tier 2,8,41,2,161.82,80.91,3,5.7,4,0.518,3,Kids,Store,0.707,0.182,0,0
ZC002221,33.0,Female,Spain,Tier 2,19,126,4,232.88,58.22,3,3.8,2,0.456,2,Men,Mixed,0.162,0.183,0,0
ZC002222,24.0,Male,Other,Tier 1,10,99,1,79.4,79.4,1,1.2,5,0.732,3,Kids,Store,0.134,0.385,0,0
ZC002223,33.0,Female,Spain,Tier 1,15,26,2,86.51,43.26,7,8.3,6,0.367,8,Women,Mixed,0.491,0.478,0,0
ZC002224,24.0,Female,USA,Tier 2,19,56,2,216.91,108.46,4,2.7,9,0.36,6,Beauty,Online,0.206,0.846,1,0
ZC002225,21.0,Male,Spain,Tier 1,31,132,3,226.37,75.46,2,12.3,3,0.026,1,Women,Mixed,0.467,0.224,0,1
ZC002226,34.0,Female,Other,Tier 1,57,84,2,124.92,62.46,1,7.2,6,0.642,1,Men,Mixed,0.371,0.262,0,0
ZC002227,34.0,Male,Germany,Tier 2,12,105,1,67.26,67.26,3,3.8,6,0.239,6,Women,Online,0.56,0.094,0,0
ZC002228,38.0,Female,Germany,Tier 2,20,25,1,86.65,86.65,7,1.6,6,0.302,7,Kids,Store,0.451,0.181,0,0
ZC002229,54.0,Female,France,Tier 1,6,62,1,54.26,54.26,1,2.0,4,0.051,4,Men,Mixed,0.429,0.474,0,0
ZC002230,35.0,Female,Other,Tier 1,28,16,1,60.55,60.55,5,3.3,2,0.19,2,Women,Store,0.473,0.377,0,0
ZC002231,37.0,Male,Spain,Tier 2,21,70,1,59.6,59.6,1,7.7,3,0.562,6,Women,Mixed,0.161,0.2,0,0
ZC002232,21.0,Male,Mexico,Tier 1,4,53,1,63.95,63.95,7,2.7,2,0.534,7,Women,Mixed,0.303,0.066,0,0
ZC002233,19.0,Female,Mexico,Tier 2,22,74,2,183.87,91.94,1,8.3,3,0.711,8,Women,Mixed,0.417,0.599,0,0
ZC002234,,Female,Spain,Tier 1,9,22,2,183.32,91.66,4,3.8,3,0.741,8,Women,Online,0.502,0.617,0,1
ZC002235,23.0,Female,Spain,Tier 1,15,91,5,366.74,73.35,2,7.5,2,0.255,1,Men,Online,0.305,0.06,0,1
ZC002236,22.0,Female,France,Tier 1,48,136,1,60.69,60.69,2,2.0,2,0.715,1,Men,Store,0.504,0.427,0,1
ZC002237,32.0,Male,Spain,Tier 2,4,3,1,85.07,85.07,8,2.2,2,0.393,5,Kids,Mixed,0.273,0.27,0,0
ZC002238,31.0,Female,USA,Tier 1,29,11,7,548.92,78.42,3,4.4,1,0.629,6,TRF,Online,0.63,0.455,0,0
ZC002239,23.0,Female,UK,Tier 3,8,28,1,91.44,91.44,3,4.0,4,0.779,6,Men,Mixed,0.537,0.455,0,1
ZC002240,29.0,Female,USA,Tier 2,7,43,1,68.19,68.19,7,6.6,8,0.136,4,Kids,Mixed,0.65,0.344,0,0
ZC002241,44.0,Female,Italy,Tier 2,11,33,3,239.63,79.88,5,1.0,4,0.71,7,Kids,Store,0.444,0.317,0,0
ZC002242,24.0,Male,France,Tier 2,7,15,1,81.03,81.03,2,1.9,4,0.54,7,Women,Mixed,0.4,0.02,0,0
ZC002243,18.0,Female,Germany,Tier 1,60,75,5,467.23,93.45,2,3.7,6,0.239,3,Women,Mixed,0.283,0.055,0,0
ZC002244,41.0,Female,UK,Tier 1,4,71,2,242.23,121.12,0,13.6,4,0.559,1,Women,Online,0.373,0.255,0,0
ZC002245,37.0,Male,UK,Tier 1,6,33,2,156.49,78.24,11,2.9,7,0.384,7,Women,Mixed,0.136,0.499,0,0
ZC002246,26.0,Female,France,Tier 1,3,85,1,142.07,142.07,3,8.2,5,,7,Women,Online,0.421,0.347,0,1
ZC002247,,Male,Other,Tier 1,9,50,2,160.66,80.33,7,3.3,3,0.771,1,Men,Online,0.432,0.318,0,0
ZC002248,25.0,Female,UK,Tier 2,19,208,1,56.85,56.85,0,1.1,3,0.235,8,TRF,Mixed,0.09,0.116,0,1
ZC002249,31.0,Female,Germany,Tier 2,21,8,4,512.75,128.19,9,3.5,3,0.551,2,Men,Mixed,0.178,0.516,0,0
ZC002250,44.0,Male,Other,Tier 1,23,23,5,573.21,114.64,5,3.2,3,0.051,2,Men,Online,0.297,0.565,0,0
ZC002251,22.0,Female,Germany,Tier 1,24,42,4,254.3,63.58,10,5.7,3,0.329,6,Men,Online,0.42,0.371,0,0
ZC002252,31.0,Female,USA,Tier 2,35,174,4,258.95,64.74,2,3.0,7,0.186,8,Women,Online,0.27,0.385,0,0
ZC002253,39.0,Female,Spain,Tier 2,49,91,8,865.4,108.18,1,2.7,3,0.466,2,Men,Online,0.387,0.149,0,0
ZC002254,16.0,Female,Germany,Tier 3,27,122,3,251.03,83.68,2,5.1,4,0.384,8,Men,Mixed,0.39,0.2,0,0
ZC002255,42.0,Male,Italy,Tier 1,19,178,4,230.71,57.68,0,5.0,4,0.611,8,Men,Mixed,0.501,0.27,0,1
ZC002256,20.0,Female,Mexico,Tier 1,9,35,4,225.31,56.33,9,7.8,4,0.547,8,Men,Online,0.121,0.632,0,0
ZC002257,35.0,Female,Italy,Tier 3,20,33,1,89.45,89.45,6,1.3,5,,3,Women,Store,0.162,0.094,0,0
ZC002258,34.0,Female,Spain,Tier 1,27,209,5,380.35,76.07,2,4.5,1,0.565,4,Women,Online,0.441,0.108,0,0
ZC002259,43.0,Female,Mexico,Tier 2,15,159,1,82.13,82.13,2,2.6,3,0.604,7,Home,Online,0.06,0.254,0,1
ZC002260,38.0,Male,Germany,Tier 1,31,52,1,87.23,87.23,5,12.7,6,0.163,3,Women,Online,0.347,0.273,0,0
ZC002261,,Female,Other,Tier 1,23,87,1,108.08,108.08,3,1.6,3,0.486,2,Women,Mixed,0.103,0.257,0,0
ZC002262,24.0,Male,Mexico,Tier 2,10,313,1,34.15,34.15,3,1.0,5,0.53,7,Women,Store,0.505,0.289,0,1
ZC002263,33.0,Female,UK,Tier 2,11,24,1,124.97,124.97,3,7.5,6,0.771,3,Home,Store,0.448,0.519,0,0
ZC002264,30.0,Female,Italy,Tier 1,39,121,3,238.07,79.36,1,3.6,5,0.202,2,Men,Store,0.331,0.703,0,1
ZC002265,37.0,Female,Germany,Tier 2,3,134,1,68.18,68.18,0,4.6,4,0.142,7,Women,Online,0.327,0.111,0,1
ZC002266,40.0,Female,USA,Tier 3,4,17,1,84.47,84.47,6,3.8,6,0.627,2,Women,Mixed,0.377,0.602,0,0
ZC002267,38.0,Male,France,Tier 2,7,173,1,103.26,103.26,0,3.2,2,0.121,4,Men,Mixed,0.508,0.236,0,1
ZC002268,30.0,Female,USA,Tier 3,60,82,3,282.14,94.05,0,10.7,2,0.462,1,Women,Online,0.272,0.25,0,1
ZC002269,16.0,Female,Spain,Tier 3,24,40,1,92.91,92.91,5,2.9,4,0.776,5,Men,Store,0.331,0.116,0,0
ZC002270,27.0,Male,Italy,Tier 2,11,98,5,356.1,71.22,2,1.4,2,0.334,1,Women,Store,0.474,0.27,0,0
ZC002271,36.0,Female,UK,Tier 2,24,31,2,222.62,111.31,11,5.6,3,0.122,1,Home,Store,0.42,0.472,0,0
ZC002272,21.0,Female,Mexico,Tier 2,10,86,4,361.91,90.48,0,2.2,2,0.275,4,Men,Online,0.399,0.639,0,1
ZC002273,38.0,Male,France,Tier 3,19,43,1,94.43,94.43,2,5.2,6,0.147,7,Home,Store,0.442,0.783,0,0
ZC002274,41.0,Female,Mexico,Tier 2,12,82,3,408.18,136.06,1,2.8,1,0.71,7,Women,Store,0.278,0.523,0,0
ZC002275,33.0,Male,Italy,Tier 1,24,85,2,207.99,104.0,2,1.0,3,0.357,7,Men,Online,0.309,0.171,0,0
ZC002276,16.0,Male,Mexico,Tier 1,16,116,1,86.38,86.38,1,3.7,3,0.097,3,Women,Online,0.408,0.412,1,0
ZC002277,19.0,Female,UK,Tier 2,11,38,1,42.85,42.85,8,4.5,3,0.831,8,Kids,Store,0.605,0.285,0,0
ZC002278,51.0,Female,Other,Tier 3,19,12,1,73.33,73.33,2,10.7,2,0.711,5,Beauty,Mixed,0.379,0.193,0,0
ZC002279,27.0,Female,UK,Tier 1,13,50,1,108.56,108.56,5,3.7,7,0.737,8,Women,Online,0.211,0.153,0,0
ZC002280,16.0,Male,Mexico,Tier 3,13,67,1,73.33,73.33,2,2.1,7,0.653,6,Men,Online,0.573,0.371,0,0
ZC002281,44.0,Female,France,Tier 1,5,3,4,214.56,53.64,7,3.0,6,,6,Men,Mixed,0.398,0.386,0,0
ZC002282,32.0,Male,USA,Tier 1,23,1,3,208.4,69.47,5,5.1,8,0.315,2,Women,Store,0.198,0.26,0,0
ZC002283,43.0,Female,Germany,Tier 3,60,27,3,143.44,47.81,7,3.5,4,0.515,4,Women,Mixed,0.491,0.251,0,0
ZC002284,35.0,Female,UK,Tier 3,19,57,2,138.15,69.08,3,10.8,5,0.507,4,Men,Store,0.274,0.157,0,0
ZC002285,37.0,Female,USA,Tier 2,14,53,1,72.63,72.63,6,1.9,1,0.677,8,Women,Mixed,0.44,0.486,0,0
ZC002286,36.0,Female,UK,Tier 3,14,12,4,264.98,66.24,7,4.7,6,0.492,7,Home,Store,0.3,0.469,0,0
ZC002287,39.0,Female,USA,Tier 2,38,159,2,169.86,84.93,1,17.7,6,0.793,7,Men,Store,0.128,0.465,0,1
ZC002288,55.0,Female,Other,Tier 3,1,33,1,32.84,32.84,6,2.9,3,0.251,8,TRF,Store,0.298,0.526,0,0
ZC002289,42.0,Male,Germany,Tier 3,20,33,1,103.15,103.15,4,13.8,2,0.32,2,TRF,Store,0.175,0.2,0,0
ZC002290,16.0,Female,USA,Tier 1,16,17,2,230.91,115.46,7,9.2,1,0.235,3,Women,Mixed,0.228,0.377,0,0
ZC002291,36.0,Female,Mexico,Tier 1,16,26,1,37.51,37.51,3,5.9,4,0.216,6,TRF,Mixed,0.266,0.175,0,0
ZC002292,43.0,Female,Germany,Tier 1,18,18,4,441.02,110.26,7,1.1,5,0.55,1,Home,Online,0.138,0.132,0,0
ZC002293,44.0,Male,Italy,Tier 1,8,103,1,78.95,78.95,2,4.7,2,0.627,2,Men,Store,0.436,0.238,0,1
ZC002294,28.0,Female,Germany,Tier 1,8,175,6,588.84,98.14,0,6.0,5,0.25,1,Men,Online,0.184,0.329,0,0
ZC002295,44.0,Female,Spain,Tier 1,4,22,1,74.56,74.56,11,4.3,3,0.432,5,Kids,Store,0.355,0.394,0,0
ZC002296,41.0,Female,USA,Tier 1,24,21,1,72.99,72.99,9,3.3,2,0.34,2,Men,Online,0.46,0.035,0,0
ZC002297,58.0,Female,Mexico,Tier 2,1,41,1,92.39,92.39,9,5.2,6,0.521,6,Women,Store,0.489,0.08,0,0
ZC002298,24.0,Female,Mexico,Tier 1,20,130,1,88.35,88.35,3,1.9,3,0.393,5,Kids,Mixed,0.822,0.855,0,1
ZC002299,27.0,Female,Mexico,Tier 1,11,4,1,122.07,122.07,6,6.4,6,0.546,4,Men,Store,0.4,0.085,0,0
ZC002300,29.0,Female,Spain,Tier 1,8,30,4,243.24,60.81,5,1.5,1,0.325,8,Women,Online,0.327,0.395,0,0
ZC002301,27.0,Female,Mexico,Tier 1,19,51,1,106.43,106.43,5,1.0,3,0.715,4,Men,Store,0.387,0.303,0,0
ZC002302,23.0,Male,UK,Tier 2,13,30,2,128.43,64.22,6,4.1,2,0.387,1,Home,Store,0.408,0.237,0,0
ZC002303,16.0,Female,Italy,Tier 3,18,68,1,62.05,62.05,2,7.7,6,0.479,4,Women,Mixed,0.604,0.281,0,1
ZC002304,28.0,Female,USA,Tier 2,8,52,1,100.1,100.1,3,5.5,3,0.33,8,Women,Mixed,0.277,0.227,0,0
ZC002305,36.0,Male,Mexico,Tier 2,22,14,1,62.54,62.54,11,4.9,3,0.436,4,Men,Mixed,0.564,0.166,0,0
ZC002306,27.0,Female,Other,Tier 3,16,99,2,259.96,129.98,3,1.9,3,0.881,1,TRF,Online,0.417,0.107,0,0
ZC002307,51.0,Female,USA,Tier 2,30,19,1,54.43,54.43,8,6.3,5,0.294,1,Women,Online,0.3,0.407,0,1
ZC002308,32.0,Female,Mexico,Tier 1,5,69,4,374.48,93.62,5,7.6,4,0.194,3,Home,Mixed,0.436,0.185,0,0
ZC002309,45.0,Female,Germany,Tier 1,13,16,3,258.85,86.28,8,4.4,3,0.465,2,Women,Mixed,0.312,0.199,0,0
ZC002310,35.0,Female,USA,Tier 2,11,68,3,230.92,76.97,2,7.1,3,0.175,5,Women,Store,0.459,0.254,0,1
ZC002311,40.0,Female,USA,Tier 2,26,51,1,60.29,60.29,7,8.3,6,0.134,5,Women,Mixed,0.214,0.497,0,0
ZC002312,35.0,Male,Italy,Tier 2,35,59,4,204.29,51.07,6,1.7,4,0.135,7,Women,Online,0.202,0.345,0,0
ZC002313,46.0,Male,USA,Tier 1,19,72,5,268.91,53.78,0,5.3,3,0.281,3,Men,Mixed,0.664,0.111,0,0
ZC002314,33.0,Female,Spain,Tier 3,15,120,1,94.58,94.58,0,5.3,4,,8,Men,Mixed,0.46,0.557,0,0
ZC002315,37.0,Female,Other,Tier 1,30,37,1,88.27,88.27,9,2.1,3,0.832,8,Home,Online,0.378,0.392,0,0
ZC002316,36.0,Female,Germany,Tier 3,13,12,1,94.69,94.69,8,6.2,3,0.333,2,Women,Store,0.24,0.178,0,0
ZC002317,29.0,Female,Mexico,Tier 1,49,47,4,354.73,88.68,3,4.5,3,0.218,6,Women,Online,0.132,0.254,0,0
ZC002318,36.0,Female,Germany,Tier 1,10,123,2,119.38,59.69,6,10.1,6,0.397,2,Women,Store,0.4,0.286,0,0
ZC002319,54.0,Female,France,Tier 1,2,1,1,89.86,89.86,14,2.7,1,,4,Women,Mixed,0.444,0.41,0,0
ZC002320,29.0,Female,Mexico,Tier 1,5,12,1,90.32,90.32,2,9.7,3,0.515,4,Women,Online,0.334,0.295,0,1
ZC002321,,Male,Spain,Tier 1,13,50,1,44.67,44.67,6,3.0,3,0.111,6,Women,Store,0.241,0.475,0,0
ZC002322,45.0,Female,USA,Tier 3,60,133,9,522.77,58.09,1,4.1,6,0.564,7,Men,Online,0.411,0.103,0,0
ZC002323,43.0,Female,Germany,Tier 1,8,32,4,217.79,54.45,5,5.8,3,0.454,7,Women,Online,0.137,0.536,0,0
ZC002324,32.0,Female,Other,Tier 1,48,48,5,251.56,50.31,6,3.3,2,0.166,6,Women,Online,0.267,0.407,0,0
ZC002325,16.0,Female,UK,Tier 1,19,29,4,300.48,75.12,0,7.4,2,0.415,4,Men,Store,0.459,0.086,0,0
ZC002326,37.0,Female,Other,Tier 2,8,38,1,91.77,91.77,9,3.4,6,0.744,4,Men,Online,0.439,0.156,0,0
ZC002327,16.0,Female,Mexico,Tier 1,14,103,1,100.89,100.89,3,6.8,6,0.384,7,Women,Mixed,0.494,0.227,0,1
ZC002328,,Female,France,Tier 1,32,116,4,426.9,106.72,1,7.3,3,0.391,3,Men,Online,0.475,0.402,0,0
ZC002329,34.0,Male,UK,Tier 3,15,109,1,76.93,76.93,4,9.4,3,0.354,5,Women,Online,0.155,0.155,0,1
ZC002330,42.0,Male,Spain,Tier 1,8,95,5,380.84,76.17,1,5.0,3,,7,Men,Store,0.248,0.301,0,0
ZC002331,23.0,Female,Germany,Tier 3,13,17,1,119.07,119.07,5,7.6,1,0.433,1,Women,Store,0.635,0.21,0,0
ZC002332,16.0,Female,Spain,Tier 1,37,199,6,605.76,100.96,2,2.2,4,0.355,8,Women,Mixed,0.125,0.111,0,1
ZC002333,35.0,Female,UK,Tier 2,60,186,9,1037.49,115.28,2,12.9,1,0.336,8,Women,Mixed,0.314,0.337,0,0
ZC002334,32.0,Female,USA,Tier 2,31,51,1,43.26,43.26,3,3.6,3,0.477,6,Women,Store,0.374,0.077,0,0
ZC002335,27.0,Male,Other,Tier 1,50,129,1,36.82,36.82,1,2.3,6,0.522,5,Men,Store,0.251,0.407,0,1
ZC002336,33.0,Female,USA,Tier 2,30,3,4,305.83,76.46,7,2.1,3,0.56,7,Home,Store,0.609,0.493,0,0
ZC002337,60.0,Male,France,Tier 1,30,139,6,512.08,85.35,2,4.1,0,0.273,2,Men,Mixed,0.512,0.151,0,0
ZC002338,40.0,Male,UK,Tier 1,26,67,4,470.88,117.72,0,8.9,4,0.478,2,Men,Store,0.368,0.218,0,0
ZC002339,42.0,Female,Spain,Tier 3,23,20,1,67.21,67.21,8,8.1,3,0.441,6,TRF,Online,0.5,0.205,0,0
ZC002340,40.0,Female,USA,Tier 3,10,144,4,306.05,76.51,4,18.4,4,0.118,4,Women,Online,0.287,0.189,0,1
ZC002341,47.0,Female,Mexico,Tier 1,18,4,6,481.4,80.23,7,4.8,1,0.568,5,Kids,Mixed,0.442,0.556,0,0
ZC002342,30.0,Female,Germany,Tier 2,31,109,1,57.21,57.21,3,4.5,6,0.136,1,Women,Mixed,0.469,0.77,0,1
ZC002343,16.0,Female,UK,Tier 1,23,143,3,189.58,63.19,2,5.1,2,0.349,3,Men,Store,0.347,0.435,0,0
ZC002344,30.0,Male,Other,Tier 1,4,162,2,141.2,70.6,0,3.7,3,0.288,5,TRF,Online,0.253,0.337,0,1
ZC002345,40.0,Female,Spain,Tier 1,36,3,2,94.14,47.07,9,9.3,0,0.552,2,Women,Online,0.128,0.361,1,0
ZC002346,22.0,Female,Other,Tier 2,27,9,1,151.6,151.6,5,5.6,1,0.297,4,Women,Mixed,0.528,0.334,0,0
ZC002347,30.0,Female,Spain,Tier 2,35,10,1,48.8,48.8,9,7.4,5,0.335,4,Men,Mixed,0.539,0.604,0,1
ZC002348,25.0,Female,Other,Tier 1,8,100,1,67.55,67.55,2,12.5,2,0.357,5,TRF,Mixed,0.23,0.243,0,0
ZC002349,47.0,Female,Other,Tier 3,5,193,2,167.16,83.58,2,7.6,5,0.563,6,Men,Online,0.059,0.16,0,1
ZC002350,39.0,Male,Mexico,Tier 2,15,83,1,83.46,83.46,3,3.5,2,0.248,5,Men,Mixed,0.427,0.178,0,0
ZC002351,39.0,Female,Spain,Tier 1,23,34,5,447.23,89.45,4,4.6,5,0.73,7,Men,Online,0.408,0.597,0,0
ZC002352,38.0,Female,France,Tier 1,46,177,5,253.98,50.8,2,8.9,4,0.485,2,Women,Online,0.44,0.32,0,0
ZC002353,32.0,Female,Other,Tier 2,21,184,2,104.94,52.47,1,2.0,2,0.781,4,Men,Store,0.391,0.465,0,1
ZC002354,34.0,Female,France,Tier 1,58,207,8,659.09,82.39,2,4.7,1,0.264,6,Women,Store,0.367,0.474,0,1
ZC002355,20.0,Female,USA,Tier 1,13,19,1,58.95,58.95,5,5.4,7,0.691,5,Kids,Online,0.465,0.293,0,0
ZC002356,16.0,Male,UK,Tier 1,26,13,1,70.17,70.17,11,11.5,4,0.575,7,Kids,Store,0.193,0.491,0,0
ZC002357,34.0,Female,Spain,Tier 1,4,7,2,126.77,63.38,5,5.9,3,0.286,4,Women,Mixed,0.338,0.199,0,0
ZC002358,35.0,Male,France,Tier 1,32,12,2,119.12,59.56,9,1.0,4,0.069,1,Women,Mixed,0.213,0.068,0,0
ZC002359,44.0,Male,Spain,Tier 2,44,127,4,202.17,50.54,0,2.4,6,0.155,8,Women,Online,0.501,0.151,0,1
ZC002360,48.0,Female,Germany,Tier 2,22,81,3,183.61,61.2,2,8.5,3,,5,Men,Mixed,0.38,0.326,0,0
ZC002361,48.0,Female,UK,Tier 3,7,400,1,63.38,63.38,2,6.1,1,0.581,7,Women,Online,0.347,0.03,0,1
ZC002362,22.0,Male,USA,Tier 2,18,56,2,199.34,99.67,10,2.6,1,0.452,2,Men,Store,0.03,0.331,0,0
ZC002363,28.0,Male,Spain,Tier 1,12,63,2,262.76,131.38,1,4.3,1,0.549,4,Women,Mixed,0.449,0.467,0,0
ZC002364,37.0,Female,Other,Tier 1,13,147,1,103.92,103.92,2,1.5,2,0.218,8,Men,Mixed,0.428,0.633,0,1
ZC002365,57.0,Female,France,Tier 1,18,38,1,75.15,75.15,8,1.6,3,0.303,8,Men,Mixed,0.42,0.463,0,0
ZC002366,47.0,Female,Germany,Tier 3,6,20,1,99.41,99.41,3,1.3,0,0.47,5,Women,Store,0.406,0.354,0,0
ZC002367,43.0,Male,Mexico,Tier 1,21,76,1,73.29,73.29,1,9.8,3,0.502,2,Men,Online,0.148,0.231,0,0
ZC002368,28.0,Male,Germany,Tier 1,13,52,1,78.33,78.33,9,2.0,4,0.387,5,Women,Store,0.044,0.347,0,1
ZC002369,23.0,Male,UK,Tier 2,24,74,3,261.48,87.16,0,1.2,3,0.356,7,Men,Store,0.36,0.47,0,0
ZC002370,40.0,Female,Germany,Tier 1,24,209,5,471.71,94.34,0,11.4,7,0.644,1,Women,Mixed,0.036,0.022,0,1
ZC002371,21.0,Female,USA,Tier 3,8,26,1,108.83,108.83,3,2.2,5,0.775,6,Women,Store,0.132,0.406,0,0
ZC002372,30.0,Male,France,Tier 1,14,27,4,414.29,103.57,8,5.4,3,0.228,3,Men,Online,0.487,0.061,0,0
ZC002373,31.0,Female,USA,Tier 1,14,216,1,53.05,53.05,1,3.0,3,0.406,6,Women,Mixed,0.45,0.067,0,1
ZC002374,48.0,Male,Other,Tier 3,17,37,1,86.69,86.69,9,8.2,4,0.288,5,Men,Mixed,0.369,0.077,0,0
ZC002375,28.0,Female,France,Tier 1,40,29,3,197.63,65.88,10,3.0,6,0.092,4,TRF,Online,0.508,0.31,0,0
ZC002376,16.0,Male,USA,Tier 1,11,75,2,192.16,96.08,0,4.7,3,0.412,8,Men,Mixed,0.226,0.445,1,0
ZC002377,37.0,Male,Germany,Tier 2,14,30,1,76.91,76.91,8,7.0,2,0.454,4,Women,Online,0.272,0.416,0,0
ZC002378,25.0,Female,Spain,Tier 2,24,68,3,168.08,56.03,3,2.3,5,0.565,1,Women,Mixed,0.398,0.712,0,0
ZC002379,32.0,Female,UK,Tier 1,19,28,2,83.89,41.94,6,10.2,1,0.478,6,Women,Online,0.1,0.296,0,0
ZC002380,31.0,Male,Other,Tier 1,32,133,3,331.35,110.45,1,3.2,4,0.551,6,Kids,Online,0.262,0.06,0,0
ZC002381,29.0,Female,Mexico,Tier 1,24,38,1,56.44,56.44,4,6.7,0,0.321,3,Women,Online,0.29,0.291,0,0
ZC002382,40.0,Male,Italy,Tier 1,14,124,1,97.61,97.61,1,4.2,5,0.082,8,Women,Mixed,0.725,0.192,0,1
ZC002383,17.0,Female,UK,Tier 1,20,124,1,86.7,86.7,0,9.1,5,0.312,4,TRF,Online,0.117,0.436,0,0
ZC002384,27.0,Female,UK,Tier 1,37,57,5,455.48,91.1,7,4.4,2,0.223,1,Men,Mixed,0.685,0.343,0,1
ZC002385,39.0,Female,Spain,Tier 2,7,27,1,57.98,57.98,6,2.7,3,0.257,5,Women,Mixed,0.536,0.326,0,1
ZC002386,26.0,Male,Germany,Tier 2,7,209,1,63.61,63.61,5,3.2,6,0.475,6,Women,Store,0.394,0.325,0,1
ZC002387,16.0,Male,France,Tier 1,8,48,1,49.68,49.68,6,5.2,2,0.198,8,Men,Store,0.401,0.324,0,0
ZC002388,39.0,Male,Spain,Tier 1,15,69,1,111.56,111.56,1,7.8,5,0.162,2,Women,Online,0.281,0.618,0,1
